time_local,total_load_actual,hour,month,day_of_week,temp_madrid,temp_barcelona,temp_seville,lag_24h,lag_168h,rolling_mean_24h
2015-07-10 16:00:00+02:00,29403.0,16,7,4,309.29,302.64,307.71,29668.0,25770.0,27908.291666666668
2015-07-10 17:00:00+02:00,29390.0,17,7,4,309.07,302.47,307.36,29722.0,25388.0,27897.25
2015-07-10 18:00:00+02:00,29099.0,18,7,4,309.69,301.99,307.24,29177.0,25464.0,27883.416666666668
2015-07-10 19:00:00+02:00,29752.0,19,7,4,309.46,300.99,307.25,28869.0,27753.0,27880.166666666668
2015-07-10 20:00:00+02:00,32302.0,20,7,4,309.01,300.34,306.98,29906.0,29742.0,27916.958333333332
2015-07-10 21:00:00+02:00,31536.0,21,7,4,308.05,299.1,305.41,31294.0,29813.0,28016.791666666668
2015-07-10 22:00:00+02:00,28375.0,22,7,4,306.0,298.09,304.47,28563.0,28643.0,28026.875
2015-07-10 23:00:00+02:00,25969.0,23,7,4,303.83,297.73,302.21,26266.0,26720.0,28019.041666666668
2015-07-11 00:00:00+02:00,24630.0,0,7,5,302.47,296.94,300.86,24695.0,23313.0,28006.666666666668
2015-07-11 01:00:00+02:00,23011.0,1,7,5,301.19,296.83,300.21,23384.0,21788.0,28003.958333333332
2015-07-11 02:00:00+02:00,22063.0,2,7,5,298.19,296.27,298.72,22608.0,20900.0,27988.416666666668
2015-07-11 03:00:00+02:00,21532.0,3,7,5,297.25,295.92,299.83,22360.0,20327.0,27965.708333333332
2015-07-11 04:00:00+02:00,21271.0,4,7,5,296.05,295.57,297.49,22226.0,20306.0,27931.208333333332
2015-07-11 05:00:00+02:00,21038.0,5,7,5,295.29,295.22,296.87,22612.0,20827.0,27891.416666666668
2015-07-11 06:00:00+02:00,21392.0,6,7,5,295.05,295.16,297.18,24535.0,23413.0,27825.833333333332
2015-07-11 07:00:00+02:00,22448.0,7,7,5,294.01,295.13,297.28,28153.0,26962.0,27694.875
2015-07-11 08:00:00+02:00,23665.0,8,7,5,295.36,296.54,298.1,29797.0,29116.0,27457.166666666668
2015-07-11 09:00:00+02:00,25847.0,9,7,5,297.39,297.84,299.95,30350.0,30515.0,27201.666666666668
2015-07-11 10:00:00+02:00,27107.0,10,7,5,301.47,298.44,302.07,31011.0,31203.0,27014.041666666668
2015-07-11 11:00:00+02:00,27427.0,11,7,5,304.07,299.9,304.47,31319.0,31334.0,26851.375
2015-07-11 12:00:00+02:00,27317.0,12,7,5,305.86,300.25,306.28,31659.0,31338.0,26689.208333333332
2015-07-11 13:00:00+02:00,27443.0,13,7,5,305.46,301.08,307.57,31663.0,31038.0,26508.291666666668
2015-07-11 14:00:00+02:00,26648.0,14,7,5,306.84,301.16,308.84,30418.0,29966.0,26332.458333333332
2015-07-11 15:00:00+02:00,25384.0,15,7,5,307.81,301.46,309.7,29544.0,29268.0,26175.375
2015-07-11 16:00:00+02:00,24602.0,16,7,5,308.12,301.69,310.35,29403.0,29115.0,26002.041666666668
2015-07-11 17:00:00+02:00,24540.0,17,7,5,308.86,302.2,310.84,29390.0,28985.0,25802.0
2015-07-11 18:00:00+02:00,26799.0,18,7,5,309.12,301.88,310.51,29099.0,28529.0,25599.916666666668
2015-07-11 19:00:00+02:00,27903.0,19,7,5,309.19,300.69,310.41,29752.0,28493.0,25504.083333333332
2015-07-11 20:00:00+02:00,28119.0,20,7,5,309.27,299.71,310.6,32302.0,30134.0,25427.041666666668
2015-07-11 21:00:00+02:00,27871.0,21,7,5,308.27,298.39,309.34,31536.0,32324.0,25252.75
2015-07-11 22:00:00+02:00,26075.0,22,7,5,307.2,297.67,306.35,28375.0,29687.0,25100.041666666668
2015-07-11 23:00:00+02:00,24173.0,23,7,5,303.84,297.37,304.03,25969.0,27014.0,25004.208333333332
2015-07-12 00:00:00+02:00,24683.0,0,7,6,301.19,297.1,303.11,24630.0,25244.0,24929.375
2015-07-12 01:00:00+02:00,22850.0,1,7,6,299.69,296.62,302.86,23011.0,23653.0,24931.583333333332
2015-07-12 02:00:00+02:00,21724.0,2,7,6,298.57,296.37,302.03,22063.0,22719.0,24924.875
2015-07-12 03:00:00+02:00,21106.0,3,7,6,298.49,295.83,302.32,21532.0,22317.0,24910.75
2015-07-12 04:00:00+02:00,20926.0,4,7,6,297.87,295.51,299.12,21271.0,22044.0,24893.0
2015-07-12 05:00:00+02:00,21292.0,5,7,6,296.8,295.22,298.51,21038.0,22412.0,24878.625
2015-07-12 06:00:00+02:00,22710.0,6,7,6,296.27,295.06,298.47,21392.0,24352.0,24889.208333333332
2015-07-12 07:00:00+02:00,24731.0,7,7,6,295.24,295.16,302.31,22448.0,26614.0,24944.125
2015-07-12 08:00:00+02:00,25931.0,8,7,6,295.94,296.83,299.85,23665.0,28910.0,25039.25
2015-07-12 09:00:00+02:00,27856.0,9,7,6,298.72,297.94,302.49,25847.0,30059.0,25133.666666666668
2015-07-12 10:00:00+02:00,29061.0,10,7,6,301.17,299.37,306.06,27107.0,30852.0,25217.375
2015-07-12 11:00:00+02:00,29216.0,11,7,6,302.96,300.49,308.38,27427.0,31204.0,25298.791666666668
2015-07-12 12:00:00+02:00,28964.0,12,7,6,304.19,301.39,310.58,27317.0,31651.0,25373.333333333332
2015-07-12 13:00:00+02:00,29425.0,13,7,6,304.16,301.9,310.97,27443.0,31605.0,25441.958333333332
2015-07-12 14:00:00+02:00,29071.0,14,7,6,305.69,302.84,312.05,26648.0,30413.0,25524.541666666668
2015-07-12 15:00:00+02:00,28097.0,15,7,6,307.57,303.31,312.41,25384.0,29947.0,25625.5
2015-07-12 16:00:00+02:00,27610.0,16,7,6,308.43,302.88,311.72,24602.0,30027.0,25738.541666666668
2015-07-12 17:00:00+02:00,28229.0,17,7,6,308.82,302.96,312.01,24540.0,30128.0,25863.875
2015-07-12 18:00:00+02:00,30152.0,18,7,6,309.64,302.05,311.62,26799.0,29835.0,26017.583333333332
2015-07-12 19:00:00+02:00,30477.0,19,7,6,309.42,301.15,311.25,27903.0,29545.0,26157.291666666668
2015-07-12 20:00:00+02:00,30713.0,20,7,6,309.34,300.25,310.25,28119.0,29644.0,26264.541666666668
2015-07-12 21:00:00+02:00,30545.0,21,7,6,309.05,299.15,308.89,27871.0,31049.0,26372.625
2015-07-12 22:00:00+02:00,29010.0,22,7,6,306.7,298.42,307.64,26075.0,29514.0,26484.041666666668
2015-07-12 23:00:00+02:00,26983.0,23,7,6,304.75,297.96,305.36,24173.0,27108.0,26606.333333333332
2015-07-13 00:00:00+02:00,28095.0,0,7,0,302.95,297.53,303.76,24683.0,24928.0,26723.416666666668
2015-07-13 01:00:00+02:00,26176.0,1,7,0,301.48,297.25,302.39,22850.0,23274.0,26865.583333333332
2015-07-13 02:00:00+02:00,24718.0,2,7,0,300.0,296.82,302.68,21724.0,22212.0,27004.166666666668
2015-07-13 03:00:00+02:00,23938.0,3,7,0,299.87,296.37,303.85,21106.0,21436.0,27128.916666666668
2015-07-13 04:00:00+02:00,23654.0,4,7,0,298.13,296.08,301.08,20926.0,21131.0,27246.916666666668
2015-07-13 05:00:00+02:00,24056.0,5,7,0,297.53,295.81,301.05,21292.0,20930.0,27360.583333333332
2015-07-13 06:00:00+02:00,25939.0,6,7,0,296.7,295.47,300.75,22710.0,20529.0,27475.75
2015-07-13 07:00:00+02:00,28352.0,7,7,0,295.89,295.82,300.6,24731.0,20418.0,27610.291666666668
2015-07-13 08:00:00+02:00,31092.0,8,7,0,296.64,297.79,301.37,25931.0,21269.0,27761.166666666668
2015-07-13 09:00:00+02:00,33795.0,9,7,0,297.88,299.03,302.17,27856.0,23047.0,27976.208333333332
2015-07-13 10:00:00+02:00,35464.0,10,7,0,302.15,300.9,305.57,29061.0,24703.0,28223.666666666668
2015-07-13 11:00:00+02:00,36319.0,11,7,0,304.25,301.21,308.69,29216.0,25530.0,28490.458333333332
2015-07-13 12:00:00+02:00,37365.0,12,7,0,305.66,301.64,310.12,28964.0,25872.0,28786.416666666668
2015-07-13 13:00:00+02:00,37955.0,13,7,0,306.43,302.01,311.08,29425.0,26496.0,29136.458333333332
2015-07-13 14:00:00+02:00,37673.0,14,7,0,307.97,302.41,310.83,29071.0,26750.0,29491.875
2015-07-13 15:00:00+02:00,37321.0,15,7,0,308.98,302.73,312.98,28097.0,25946.0,29850.291666666668
2015-07-13 16:00:00+02:00,37374.0,16,7,0,309.91,303.36,313.09,27610.0,25393.0,30234.625
2015-07-13 17:00:00+02:00,37337.0,17,7,0,311.04,303.16,312.64,28229.0,25231.0,30641.458333333332
2015-07-13 18:00:00+02:00,36724.0,18,7,0,311.34,302.76,311.89,30152.0,25417.0,31020.958333333332
2015-07-13 19:00:00+02:00,36050.0,19,7,0,310.97,302.29,311.92,30477.0,25804.0,31294.791666666668
2015-07-13 20:00:00+02:00,35125.0,20,7,0,310.37,301.65,311.41,30713.0,26281.0,31527.0
2015-07-13 21:00:00+02:00,34549.0,21,7,0,309.84,300.1,310.99,30545.0,27529.0,31710.833333333332
2015-07-13 22:00:00+02:00,34327.0,22,7,0,308.33,299.04,309.01,29010.0,28716.0,31877.666666666668
2015-07-13 23:00:00+02:00,32142.0,23,7,0,306.8,298.72,306.02,26983.0,27036.0,32099.208333333332
2015-07-14 00:00:00+02:00,30405.0,0,7,1,303.23,298.13,304.5,28095.0,30862.0,32314.166666666668
2015-07-14 01:00:00+02:00,28331.0,1,7,1,302.46,297.67,303.77,26176.0,28546.0,32410.416666666668
2015-07-14 02:00:00+02:00,26848.0,2,7,1,302.07,297.07,302.97,24718.0,27142.0,32500.208333333332
2015-07-14 03:00:00+02:00,26076.0,3,7,1,300.88,296.83,302.68,23938.0,26365.0,32588.958333333332
2015-07-14 04:00:00+02:00,25777.0,4,7,1,299.17,296.42,300.98,23654.0,26040.0,32678.041666666668
2015-07-14 05:00:00+02:00,25962.0,5,7,1,297.62,295.68,300.73,24056.0,26083.0,32766.5
2015-07-14 06:00:00+02:00,27352.0,6,7,1,296.6,295.73,299.93,25939.0,27461.0,32845.916666666664
2015-07-14 07:00:00+02:00,29538.0,7,7,1,295.96,295.69,299.29,28352.0,29461.0,32904.791666666664
2015-07-14 08:00:00+02:00,31872.0,8,7,1,297.18,297.92,299.88,31092.0,32069.0,32954.208333333336
2015-07-14 09:00:00+02:00,34303.0,9,7,1,301.37,299.67,300.78,33795.0,34415.0,32986.708333333336
2015-07-14 10:00:00+02:00,35981.0,10,7,1,303.89,300.98,303.38,35464.0,36184.0,33007.875
2015-07-14 11:00:00+02:00,36890.0,11,7,1,306.54,301.66,306.83,36319.0,37255.0,33029.416666666664
2015-07-14 12:00:00+02:00,37978.0,12,7,1,307.49,302.06,308.38,37365.0,38548.0,33053.208333333336
2015-07-14 13:00:00+02:00,38863.0,13,7,1,307.05,302.22,309.83,37955.0,39300.0,33078.75
2015-07-14 14:00:00+02:00,38433.0,14,7,1,308.5,302.73,311.66,37673.0,38838.0,33116.583333333336
2015-07-14 15:00:00+02:00,38081.0,15,7,1,309.86,303.28,311.48,37321.0,38468.0,33148.25
2015-07-14 16:00:00+02:00,38098.0,16,7,1,310.89,303.23,311.88,37374.0,38963.0,33179.916666666664
2015-07-14 17:00:00+02:00,37994.0,17,7,1,311.49,303.06,312.52,37337.0,39068.0,33210.083333333336
2015-07-14 18:00:00+02:00,37291.0,18,7,1,311.74,302.42,312.51,36724.0,38369.0,33237.458333333336
2015-07-14 19:00:00+02:00,36587.0,19,7,1,311.9,301.88,312.23,36050.0,37548.0,33261.083333333336
2015-07-14 20:00:00+02:00,35487.0,20,7,1,311.26,301.33,311.98,35125.0,36535.0,33283.458333333336
2015-07-14 21:00:00+02:00,34950.0,21,7,1,310.7,300.22,309.98,34549.0,35848.0,33298.541666666664
2015-07-14 22:00:00+02:00,34753.0,22,7,1,309.75,299.41,308.52,34327.0,35656.0,33315.25
2015-07-14 23:00:00+02:00,32573.0,23,7,1,305.95,298.34,305.87,32142.0,33383.0,33333.0
2015-07-15 00:00:00+02:00,30758.0,0,7,2,303.37,297.89,304.18,30405.0,28682.0,33350.958333333336
2015-07-15 01:00:00+02:00,28485.0,1,7,2,301.87,297.43,303.6,28331.0,26710.0,33365.666666666664
2015-07-15 02:00:00+02:00,26999.0,2,7,2,300.96,296.97,303.09,26848.0,25380.0,33372.083333333336
2015-07-15 03:00:00+02:00,26429.0,3,7,2,300.19,296.84,303.37,26076.0,24595.0,33378.375
2015-07-15 04:00:00+02:00,25918.0,4,7,2,298.81,283.04,301.65,25777.0,24205.0,33393.083333333336
2015-07-15 05:00:00+02:00,26058.0,5,7,2,297.75,282.44,301.07,25962.0,24301.0,33398.958333333336
2015-07-15 06:00:00+02:00,27517.0,6,7,2,297.21,281.99,300.36,27352.0,25805.0,33402.958333333336
2015-07-15 07:00:00+02:00,29435.0,7,7,2,296.1,282.17,300.81,29538.0,27380.0,33409.833333333336
2015-07-15 08:00:00+02:00,32024.0,8,7,2,297.97,282.01,301.96,31872.0,29706.0,33405.541666666664
2015-07-15 09:00:00+02:00,34624.0,9,7,2,299.87,282.79,302.78,34303.0,31994.0,33411.875
2015-07-15 10:00:00+02:00,36375.0,10,7,2,303.15,283.31,305.82,35981.0,33693.0,33425.25
2015-07-15 11:00:00+02:00,37210.0,11,7,2,305.64,283.89,308.2,36890.0,34823.0,33441.666666666664
2015-07-15 12:00:00+02:00,38341.0,12,7,2,306.91,284.35,310.1,37978.0,35778.0,33455.0
2015-07-15 13:00:00+02:00,38974.0,13,7,2,305.78,284.06,310.96,38863.0,36506.0,33470.125
2015-07-15 14:00:00+02:00,38539.0,14,7,2,307.62,284.16,312.56,38433.0,36209.0,33474.75
2015-07-15 15:00:00+02:00,38170.0,15,7,2,309.34,283.89,313.85,38081.0,35483.0,33479.166666666664
2015-07-15 16:00:00+02:00,38233.0,16,7,2,310.49,284.35,314.33,38098.0,35154.0,33482.875
2015-07-15 17:00:00+02:00,38192.0,17,7,2,311.19,282.52,313.47,37994.0,34975.0,33488.5
2015-07-15 18:00:00+02:00,37423.0,18,7,2,311.51,302.98,313.39,37291.0,34375.0,33496.75
2015-07-15 19:00:00+02:00,36733.0,19,7,2,311.44,302.63,313.01,36587.0,33710.0,33502.25
2015-07-15 20:00:00+02:00,35730.0,20,7,2,311.2,301.79,310.5,35487.0,32969.0,33508.333333333336
2015-07-15 21:00:00+02:00,35287.0,21,7,2,310.41,300.51,308.48,34950.0,33231.0,33518.458333333336
2015-07-15 22:00:00+02:00,34893.0,22,7,2,307.49,299.63,307.52,34753.0,32197.0,33532.5
2015-07-15 23:00:00+02:00,32755.0,23,7,2,304.67,298.59,306.07,32573.0,30323.0,33538.333333333336
2015-07-16 00:00:00+02:00,30952.0,0,7,3,302.64,297.85,304.65,30758.0,22859.0,33545.916666666664
2015-07-16 01:00:00+02:00,28833.0,1,7,3,301.02,297.54,303.37,28485.0,21709.0,33554.0
2015-07-16 02:00:00+02:00,27326.0,2,7,3,299.95,297.02,302.89,26999.0,20885.0,33568.5
2015-07-16 03:00:00+02:00,26586.0,3,7,3,298.5,296.84,303.3,26429.0,20521.0,33582.125
2015-07-16 04:00:00+02:00,26082.0,4,7,3,297.83,296.51,301.36,25918.0,20540.0,33588.666666666664
2015-07-16 05:00:00+02:00,26206.0,5,7,3,297.36,295.69,301.76,26058.0,20995.0,33595.5
2015-07-16 06:00:00+02:00,27607.0,6,7,3,295.81,295.78,301.47,27517.0,23413.0,33601.666666666664
2015-07-16 07:00:00+02:00,29418.0,7,7,3,295.51,295.79,303.48,29435.0,25873.0,33605.416666666664
2015-07-16 08:00:00+02:00,31829.0,8,7,3,296.38,298.71,301.0,32024.0,27608.0,33604.708333333336
2015-07-16 09:00:00+02:00,34227.0,9,7,3,298.95,300.77,302.96,34624.0,29468.0,33596.583333333336
2015-07-16 10:00:00+02:00,35818.0,10,7,3,301.72,302.14,306.33,36375.0,30611.0,33580.041666666664
2015-07-16 11:00:00+02:00,36686.0,11,7,3,303.38,302.34,308.5,37210.0,31345.0,33556.833333333336
2015-07-16 12:00:00+02:00,38032.0,12,7,3,305.1,302.79,309.64,38341.0,31768.0,33535.0
2015-07-16 13:00:00+02:00,38762.0,13,7,3,306.51,303.34,311.99,38974.0,31758.0,33522.125
2015-07-16 14:00:00+02:00,38382.0,14,7,3,306.85,303.76,312.62,38539.0,30770.0,33513.291666666664
2015-07-16 15:00:00+02:00,38051.0,15,7,3,307.77,304.38,313.5,38170.0,29896.0,33506.75
2015-07-16 16:00:00+02:00,38177.0,16,7,3,310.0,304.38,312.5,38233.0,29668.0,33501.791666666664
2015-07-16 17:00:00+02:00,38039.0,17,7,3,310.84,304.43,312.4,38192.0,29722.0,33499.458333333336
2015-07-16 18:00:00+02:00,37182.0,18,7,3,311.47,303.7,312.38,37423.0,29177.0,33493.083333333336
2015-07-16 19:00:00+02:00,36482.0,19,7,3,311.39,302.21,311.66,36733.0,28869.0,33483.041666666664
2015-07-16 20:00:00+02:00,35440.0,20,7,3,311.23,301.41,311.03,35730.0,29906.0,33472.583333333336
2015-07-16 21:00:00+02:00,34969.0,21,7,3,310.13,300.5,309.76,35287.0,31294.0,33460.5
2015-07-16 22:00:00+02:00,34680.0,22,7,3,307.86,299.49,308.77,34893.0,28563.0,33447.25
2015-07-16 23:00:00+02:00,32740.0,23,7,3,305.66,298.6,307.15,32755.0,26266.0,33438.375
2015-07-17 00:00:00+02:00,31197.0,0,7,4,304.42,298.21,306.52,30952.0,24695.0,33437.75
2015-07-17 01:00:00+02:00,29249.0,1,7,4,303.32,297.7,305.52,28833.0,23384.0,33447.958333333336
2015-07-17 02:00:00+02:00,27585.0,2,7,4,301.64,297.43,304.53,27326.0,22608.0,33465.291666666664
2015-07-17 03:00:00+02:00,26837.0,3,7,4,300.07,297.07,303.26,26586.0,22360.0,33476.083333333336
2015-07-17 04:00:00+02:00,26449.0,4,7,4,299.47,296.6,302.53,26082.0,22226.0,33486.541666666664
2015-07-17 05:00:00+02:00,26585.0,5,7,4,299.01,296.02,301.53,26206.0,22612.0,33501.833333333336
2015-07-17 06:00:00+02:00,28047.0,6,7,4,297.81,295.7,301.64,27607.0,24535.0,33517.625
2015-07-17 07:00:00+02:00,29946.0,7,7,4,296.51,295.78,302.35,29418.0,28153.0,33535.958333333336
2015-07-17 08:00:00+02:00,32433.0,8,7,4,297.25,298.01,303.32,31829.0,29797.0,33557.958333333336
2015-07-17 09:00:00+02:00,34994.0,9,7,4,297.73,300.08,303.82,34227.0,30350.0,33583.125
2015-07-17 10:00:00+02:00,36416.0,10,7,4,300.97,301.42,305.23,35818.0,31011.0,33615.083333333336
2015-07-17 11:00:00+02:00,37286.0,11,7,4,303.14,301.83,306.2,36686.0,31319.0,33640.0
2015-07-17 12:00:00+02:00,38270.0,12,7,4,305.97,302.95,308.88,38032.0,31659.0,33665.0
2015-07-17 13:00:00+02:00,38764.0,13,7,4,307.07,303.38,310.73,38762.0,31663.0,33674.916666666664
2015-07-17 14:00:00+02:00,38348.0,14,7,4,307.56,303.68,312.01,38382.0,30418.0,33675.0
2015-07-17 15:00:00+02:00,37665.0,15,7,4,308.19,303.62,312.99,38051.0,29544.0,33673.583333333336
2015-07-17 16:00:00+02:00,37573.0,16,7,4,309.32,303.66,313.52,38177.0,29403.0,33657.5
2015-07-17 17:00:00+02:00,37283.0,17,7,4,309.13,303.41,311.81,38039.0,29390.0,33632.333333333336
2015-07-17 18:00:00+02:00,36426.0,18,7,4,309.34,302.55,310.52,37182.0,29099.0,33600.833333333336
2015-07-17 19:00:00+02:00,35659.0,19,7,4,309.49,301.49,309.86,36482.0,29752.0,33569.333333333336
2015-07-17 20:00:00+02:00,34595.0,20,7,4,308.75,300.17,308.5,35440.0,32302.0,33535.041666666664
2015-07-17 21:00:00+02:00,33886.0,21,7,4,307.83,299.4,307.87,34969.0,31536.0,33499.833333333336
2015-07-17 22:00:00+02:00,33413.0,22,7,4,304.64,298.91,306.23,34680.0,28375.0,33454.708333333336
2015-07-17 23:00:00+02:00,31598.0,23,7,4,303.02,298.04,305.35,32740.0,25969.0,33401.916666666664
2015-07-18 00:00:00+02:00,30265.0,0,7,5,302.22,297.75,303.3,31197.0,24630.0,33354.333333333336
2015-07-18 01:00:00+02:00,28532.0,1,7,5,301.32,297.25,302.37,29249.0,23011.0,33315.5
2015-07-18 02:00:00+02:00,26897.0,2,7,5,301.7,297.02,300.95,27585.0,22063.0,33285.625
2015-07-18 03:00:00+02:00,25918.0,3,7,5,302.08,296.7,301.3,26837.0,21532.0,33256.958333333336
2015-07-18 04:00:00+02:00,25265.0,4,7,5,299.53,296.67,299.51,26449.0,21271.0,33218.666666666664
2015-07-18 05:00:00+02:00,24923.0,5,7,5,297.7,296.6,298.53,26585.0,21038.0,33169.333333333336
2015-07-18 06:00:00+02:00,24905.0,6,7,5,296.03,296.1,298.15,28047.0,21392.0,33100.083333333336
2015-07-18 07:00:00+02:00,24963.0,7,7,5,295.39,296.05,299.3,29946.0,22448.0,32969.166666666664
2015-07-18 08:00:00+02:00,26553.0,8,7,5,295.86,297.77,299.28,32433.0,23665.0,32761.541666666668
2015-07-18 09:00:00+02:00,28892.0,9,7,5,296.88,299.15,300.22,34994.0,25847.0,32516.541666666668
2015-07-18 10:00:00+02:00,31097.0,10,7,5,299.84,300.76,304.25,36416.0,27107.0,32262.291666666668
2015-07-18 11:00:00+02:00,31952.0,11,7,5,302.07,301.09,305.69,37286.0,27427.0,32040.666666666668
2015-07-18 12:00:00+02:00,32612.0,12,7,5,302.45,302.7,307.37,38270.0,27317.0,31818.416666666668
2015-07-18 13:00:00+02:00,33179.0,13,7,5,302.49,303.8,309.28,38764.0,27443.0,31582.666666666668
2015-07-18 14:00:00+02:00,32956.0,14,7,5,303.21,304.57,310.24,38348.0,26648.0,31349.958333333332
2015-07-18 15:00:00+02:00,32201.0,15,7,5,304.31,304.3,310.87,37665.0,25384.0,31125.291666666668
2015-07-18 16:00:00+02:00,31653.0,16,7,5,304.29,304.01,310.62,37573.0,24602.0,30897.625
2015-07-18 17:00:00+02:00,31317.0,17,7,5,304.66,304.23,310.44,37283.0,24540.0,30650.958333333332
2015-07-18 18:00:00+02:00,30757.0,18,7,5,305.33,303.87,310.14,36426.0,26799.0,30402.375
2015-07-18 19:00:00+02:00,30533.0,19,7,5,306.39,302.4,309.36,35659.0,27903.0,30166.166666666668
2015-07-18 20:00:00+02:00,30411.0,20,7,5,306.54,300.78,308.77,34595.0,28119.0,29952.583333333332
2015-07-18 21:00:00+02:00,30528.0,21,7,5,305.43,300.75,307.78,33886.0,27871.0,29778.25
2015-07-18 22:00:00+02:00,30565.0,22,7,5,304.43,300.29,306.15,33413.0,26075.0,29638.333333333332
2015-07-18 23:00:00+02:00,28998.0,23,7,5,303.49,298.99,304.54,31598.0,24173.0,29519.666666666668
2015-07-19 00:00:00+02:00,27435.0,0,7,6,302.82,298.66,303.0,30265.0,24683.0,29411.333333333332
2015-07-19 01:00:00+02:00,25785.0,1,7,6,301.13,298.0,302.74,28532.0,22850.0,29293.416666666668
2015-07-19 02:00:00+02:00,24387.0,2,7,6,299.97,297.5,301.53,26897.0,21724.0,29178.958333333332
2015-07-19 03:00:00+02:00,23500.0,3,7,6,297.4,297.04,301.78,25918.0,21106.0,29074.375
2015-07-19 04:00:00+02:00,22937.0,4,7,6,296.11,296.56,299.89,25265.0,20926.0,28973.625
2015-07-19 05:00:00+02:00,22676.0,5,7,6,295.22,296.29,300.24,24923.0,21292.0,28876.625
2015-07-19 06:00:00+02:00,22455.0,6,7,6,294.87,296.19,301.8,24905.0,22710.0,28783.0
2015-07-19 07:00:00+02:00,21814.0,7,7,6,294.36,296.25,299.77,24963.0,24731.0,28680.916666666668
2015-07-19 08:00:00+02:00,22632.0,8,7,6,295.05,297.12,300.71,26553.0,25931.0,28549.708333333332
2015-07-19 09:00:00+02:00,24277.0,9,7,6,296.18,298.98,300.77,28892.0,27856.0,28386.333333333332
2015-07-19 10:00:00+02:00,25972.0,10,7,6,301.72,300.15,306.32,31097.0,29061.0,28194.041666666668
2015-07-19 11:00:00+02:00,27003.0,11,7,6,302.49,300.87,306.49,31952.0,29216.0,27980.5
2015-07-19 12:00:00+02:00,27919.0,12,7,6,303.13,301.69,308.55,32612.0,28964.0,27774.291666666668
2015-07-19 13:00:00+02:00,28823.0,13,7,6,303.24,302.51,308.81,33179.0,29425.0,27578.75
2015-07-19 14:00:00+02:00,29319.0,14,7,6,304.14,302.65,309.06,32956.0,29071.0,27397.25
2015-07-19 15:00:00+02:00,29042.0,15,7,6,305.3,302.87,309.8,32201.0,28097.0,27245.708333333332
2015-07-19 16:00:00+02:00,28769.0,16,7,6,306.16,303.11,310.23,31653.0,27610.0,27114.083333333332
2015-07-19 17:00:00+02:00,28516.0,17,7,6,307.06,302.12,309.93,31317.0,28229.0,26993.916666666668
2015-07-19 18:00:00+02:00,28364.0,18,7,6,307.3,302.2,309.77,30757.0,30152.0,26877.208333333332
2015-07-19 19:00:00+02:00,28532.0,19,7,6,306.88,302.28,309.69,30533.0,30477.0,26777.5
2015-07-19 20:00:00+02:00,28852.0,20,7,6,306.81,301.12,308.23,30411.0,30713.0,26694.125
2015-07-19 21:00:00+02:00,29833.0,21,7,6,306.07,300.39,306.88,30528.0,30545.0,26629.166666666668
2015-07-19 22:00:00+02:00,31428.0,22,7,6,305.31,299.48,304.45,30565.0,29010.0,26600.208333333332
2015-07-19 23:00:00+02:00,30126.0,23,7,6,303.79,298.69,303.64,28998.0,26983.0,26636.166666666668
2015-07-20 00:00:00+02:00,28166.0,0,7,0,302.0,298.17,302.27,27435.0,28095.0,26683.166666666668
2015-07-20 01:00:00+02:00,26289.0,1,7,0,300.21,297.62,301.63,25785.0,26176.0,26713.625
2015-07-20 02:00:00+02:00,25026.0,2,7,0,298.65,297.37,300.93,24387.0,24718.0,26734.625
2015-07-20 03:00:00+02:00,24433.0,3,7,0,298.14,297.07,301.24,23500.0,23938.0,26761.25
2015-07-20 04:00:00+02:00,24123.0,4,7,0,297.73,296.88,299.35,22937.0,23654.0,26800.125
2015-07-20 05:00:00+02:00,24583.0,5,7,0,296.06,296.38,299.01,22676.0,24056.0,26849.541666666668
2015-07-20 06:00:00+02:00,26657.0,6,7,0,295.84,296.24,299.27,22455.0,25939.0,26929.0
2015-07-20 07:00:00+02:00,28928.0,7,7,0,295.4,296.29,299.84,21814.0,28352.0,27104.083333333332
2015-07-20 08:00:00+02:00,31823.0,8,7,0,297.13,298.56,300.55,22632.0,31092.0,27400.5
2015-07-20 09:00:00+02:00,34544.0,9,7,0,299.03,300.54,302.84,24277.0,33795.0,27783.458333333332
2015-07-20 10:00:00+02:00,36642.0,10,7,0,301.72,301.37,306.3,25972.0,35464.0,28211.25
2015-07-20 11:00:00+02:00,37583.0,11,7,0,304.91,302.65,308.02,27003.0,36319.0,28655.833333333332
2015-07-20 12:00:00+02:00,38662.0,12,7,0,305.67,302.99,311.2,27919.0,37365.0,29096.666666666668
2015-07-20 13:00:00+02:00,39361.0,13,7,0,305.89,303.32,310.2,28823.0,37955.0,29544.291666666668
2015-07-20 14:00:00+02:00,38905.0,14,7,0,307.04,303.28,310.97,29319.0,37673.0,29983.375
2015-07-20 15:00:00+02:00,38405.0,15,7,0,307.73,303.19,312.35,29042.0,37321.0,30382.791666666668
2015-07-20 16:00:00+02:00,38446.0,16,7,0,307.78,302.81,312.35,28769.0,37374.0,30772.916666666668
2015-07-20 17:00:00+02:00,38342.0,17,7,0,308.53,302.58,311.88,28516.0,37337.0,31176.125
2015-07-20 18:00:00+02:00,37415.0,18,7,0,309.06,300.66,311.51,28364.0,36724.0,31585.541666666668
2015-07-20 19:00:00+02:00,36581.0,19,7,0,308.46,300.24,311.14,28532.0,36050.0,31962.666666666668
